INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-random\(fixed\)_Time, borg-sat_11.03.02-seq-random\(fixed\)_opt, borg-sat_11.03.02-seq-random\(fixed\)_solved, borg-sat_11.03.02-seq-random\(fixed\)_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, csls_pnorm-8cores_Time, csls_pnorm-8cores_opt, csls_pnorm-8cores_solved, csls_pnorm-8cores_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, borg-sat_11.03.02-par-random\(fixed\)_Time, borg-sat_11.03.02-par-random\(fixed\)_opt, borg-sat_11.03.02-par-random\(fixed\)_solved, borg-sat_11.03.02-par-random\(fixed\)_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, SAT09referencesolver:SATzilla2009_R_2009-03-22_Time, SAT09referencesolver:SATzilla2009_R_2009-03-22_opt, SAT09referencesolver:SATzilla2009_R_2009-03-22_solved, SAT09referencesolver:SATzilla2009_R_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR, INSTANCE_ID, borg-sat_11.03.02-random_Time, borg-sat_11.03.02-random_opt, borg-sat_11.03.02-random_solved, borg-sat_11.03.02-random_PAR
476, 1.49777, 1, 1.49773, 999, 476, 2.5956, 1, 2.59527, 999, 476, 5.2262, 1, 5.22661, 999, 476, 4.33134, 1, 4.53255, 999, 476, 1.24481, 1, 1.24516, 999, 476, 6.73997, 1, 6.73995, 999, 476, 15.7476, 1, 15.751, 999, 476, 1.53977, 1, 0.2004, 999, 476, 288.14, 1, 288.284, 999, 476, 5.39218, 1, 1.60399, 999, 476, 50.25, 1, 6.39047, 999, 476, 2.58261, 1, 2.58292, 999, 476, 7.2169, 1, 7.2185, 999, 476, 5000.05, 0, 4999.94, 999, 476, 5000.13, 0, 5000.03, 999, 476, 0.151976, 1, 0.152403, 999, 476, 9.03663, 1, 2.20237, 999
477, 0.015997, 1, 0.0172271, 999, 477, 0.034993, 1, 0.0351309, 999, 477, 0.005999, 1, 0.0067171, 999, 477, 0.560914, 1, 0.781446, 999, 477, 0.024995, 1, 0.0249609, 999, 477, 0.028994, 1, 0.0294709, 999, 477, 0.036993, 1, 0.0382401, 999, 477, 0.178971, 1, 0.036707, 999, 477, 30.4094, 1, 30.47, 999, 477, 1.34579, 1, 1.01896, 999, 477, 0.285956, 1, 0.044687, 999, 477, 0.022995, 1, 0.0240611, 999, 477, 0.623904, 1, 0.62488, 999, 477, 2.33764, 1, 2.33902, 999, 477, 2.69859, 1, 2.70008, 999, 477, 0.003999, 1, 0.00648695, 999, 477, 3.9394, 0, 3.3976, 999
478, 0.034994, 1, 0.0360111, 999, 478, 0.011997, 1, 0.0133129, 999, 478, 0.074988, 1, 0.076622, 999, 478, 0.501923, 1, 0.585747, 999, 478, 0.117981, 1, 0.117501, 999, 478, 0.037994, 1, 0.038927, 999, 478, 0.009997, 1, 0.0094949, 999, 478, 0.310952, 1, 0.0521111, 999, 478, 6.14, 1, 6.24502, 999, 478, 1.39479, 0, 0.831983, 999, 478, 0.099983, 1, 0.0359429, 999, 478, 0.023995, 1, 0.0246151, 999, 478, 0.802877, 1, 0.803374, 999, 478, 0.184971, 1, 0.185887, 999, 478, 0.182972, 1, 0.183722, 999, 478, 0.139977, 1, 0.139931, 999, 478, 1.9557, 0, 1.26346, 999
479, 0.008997, 1, 0.00928391, 999, 479, 0.038994, 1, 0.039813, 999, 479, 0.011998, 1, 0.0132871, 999, 479, 0.592909, 1, 0.703264, 999, 479, 0.048991, 1, 0.0490451, 999, 479, 0.06299, 1, 0.0651139, 999, 479, 0.051991, 1, 0.052574, 999, 479, 0.272958, 1, 0.0492559, 999, 479, 31.5012, 1, 31.6151, 999, 479, 41.1187, 0, 20.9262, 999, 479, 0.12898, 1, 0.0466361, 999, 479, 0.017996, 1, 0.018501, 999, 479, 0.743886, 1, 0.745551, 999, 479, 19.465, 1, 19.4653, 999, 479, 20.3649, 1, 20.3649, 999, 479, 0.012997, 1, 0.0146439, 999, 479, 1.51777, 0, 0.909748, 999
480, 5000.05, 0, 4999.91, 999, 480, 5000.04, 0, 4999.91, 999, 480, 5000.03, 0, 4999.91, 999, 480, 5000.12, 0, 4983.08, 999, 480, 5000.06, 0, 4999.82, 999, 480, 5000.07, 0, 4999.91, 999, 480, 5000.03, 0, 5000.01, 999, 480, 22538.5, 0, 3511.38, 999, 480, 4999.76, 0, 5000.02, 999, 480, 29950.6, 0, 4912.67, 999, 480, 39972.2, 0, 5000.02, 999, 480, 4998.96, 0, 4998.85, 999, 480, 5000.04, 0, 4999.93, 999, 480, 5000.11, 0, 4999.94, 999, 480, 5000.09, 0, 4999.94, 999, 480, 5000.03, 0, 4999.91, 999, 480, 40000.4, 0, 5017.46, 999
481, 0.029995, 1, 0.030676, 999, 481, 0.25696, 1, 0.257619, 999, 481, 0.083987, 1, 0.0854859, 999, 481, 1.09483, 1, 1.17724, 999, 481, 0.068989, 1, 0.069404, 999, 481, 0.05899, 1, 0.0581131, 999, 481, 0.120981, 1, 0.120655, 999, 481, 0.551915, 1, 0.0788759, 999, 481, 24.0513, 1, 24.1492, 999, 481, 1.87571, 1, 0.877121, 999, 481, 0.670897, 1, 0.226209, 999, 481, 0.103983, 1, 0.104748, 999, 481, 1.14482, 1, 1.14572, 999, 481, 3076.04, 1, 3075.97, 999, 481, 3799.5, 1, 3799.43, 999, 481, 0.056991, 1, 0.057225, 999, 481, 3.84442, 1, 1.20273, 999
482, 5000.03, 0, 4999.91, 999, 482, 5000.09, 0, 5000.01, 999, 482, 5000.06, 0, 4999.91, 999, 482, 330.844, 2, 329.644, 999, 482, 5000.11, 0, 4999.92, 999, 482, 5000.12, 0, 4999.92, 999, 482, 4355.64, 0, 4355.51, 999, 482, 21110.2, 0, 2932.48, 999, 482, 5000.06, 0, 5000.02, 999, 482, 1675.69, 2, 210.55, 999, 482, 1687.63, 2, 211.104, 999, 482, 381.203, 2, 381.191, 999, 482, 1051.01, 2, 1051.01, 999, 482, 207.124, 2, 207.119, 999, 482, 227.61, 2, 227.606, 999, 482, 5000.1, 0, 4999.91, 999, 482, 1669.49, 2, 213.11, 999
483, 5000.04, 0, 4999.91, 999, 483, 5000.09, 0, 5000.01, 999, 483, 5000.04, 0, 4999.91, 999, 483, 5000.06, 0, 4980.89, 999, 483, 5000.04, 0, 4999.92, 999, 483, 5000.06, 0, 4999.92, 999, 483, 5000.03, 0, 4999.91, 999, 483, 40000.9, 0, 5010.22, 999, 483, 5000.07, 0, 5000.02, 999, 483, 28450.2, 0, 4959.13, 999, 483, 39972.3, 0, 5000.02, 999, 483, 4998.38, 0, 4998.26, 999, 483, 5000.05, 0, 4999.94, 999, 483, 5000.14, 0, 5000.05, 999, 483, 5000.08, 0, 4999.94, 999, 483, 5000.06, 0, 4999.91, 999, 483, 36058.6, 0, 5100.16, 999
484, 5000.06, 0, 4999.91, 999, 484, 5000.02, 0, 4999.91, 999, 484, 5000.02, 0, 4999.91, 999, 484, 5000.08, 0, 4983.97, 999, 484, 5000.04, 0, 4999.92, 999, 484, 5000.12, 0, 5000.02, 999, 484, 5000.09, 0, 4999.91, 999, 484, 40000.2, 0, 5009.32, 999, 484, 5000.04, 0, 5000.02, 999, 484, 34991.2, 0, 4923.0, 999, 484, 39972.2, 0, 5000.02, 999, 484, 4998.47, 0, 4998.36, 999, 484, 5000.06, 0, 4999.94, 999, 484, 5000.13, 0, 4999.95, 999, 484, 5000.09, 0, 4999.94, 999, 484, 5000.1, 0, 5000.01, 999, 484, 36083.4, 0, 5100.15, 999
485, 5000.1, 0, 4999.91, 999, 485, 5000.02, 0, 4999.91, 999, 485, 5000.1, 0, 4999.91, 999, 485, 5000.05, 0, 4982.57, 999, 485, 5000.1, 0, 5000.02, 999, 485, 5000.08, 0, 4999.92, 999, 485, 5000.03, 0, 4999.92, 999, 485, 22447.6, 0, 3459.69, 999, 485, 5000.05, 0, 5000.02, 999, 485, 39819.8, 0, 4999.15, 999, 485, 39971.3, 0, 5000.02, 999, 485, 4998.55, 0, 4998.43, 999, 485, 5000.06, 0, 4999.93, 999, 485, 5000.06, 0, 4999.95, 999, 485, 5000.06, 0, 4999.93, 999, 485, 5000.07, 0, 4999.91, 999, 485, 31876.0, 0, 5100.16, 999
486, 5000.02, 0, 4999.91, 999, 486, 4999.97, 0, 5000.01, 999, 486, 5000.07, 0, 4999.91, 999, 486, 108.092, 2, 108.149, 999, 486, 5000.06, 0, 4999.92, 999, 486, 5000.1, 0, 5000.02, 999, 486, 693.226, 2, 693.208, 999, 486, 20832.4, 0, 2936.89, 999, 486, 163.73, 2, 163.855, 999, 486, 59.033, 2, 9.877, 999, 486, 58.26, 2, 7.39258, 999, 486, 76.0134, 2, 76.0169, 999, 486, 47.3118, 2, 47.3113, 999, 486, 7.31089, 2, 7.31119, 999, 486, 8.06877, 2, 8.06912, 999, 486, 5000.07, 0, 4999.91, 999, 486, 58.0169, 2, 8.23192, 999
487, 0.363943, 1, 0.364522, 999, 487, 1.37479, 1, 1.37452, 999, 487, 0.071988, 1, 0.0720199, 999, 487, 1.9647, 1, 2.045, 999, 487, 2.36464, 1, 2.3975, 999, 487, 2.48862, 1, 2.50477, 999, 487, 15.1747, 1, 15.1722, 999, 487, 1.70874, 1, 0.22589, 999, 487, 37.33, 1, 37.4299, 999, 487, 11.4083, 1, 2.74574, 999, 487, 45.3451, 1, 5.68271, 999, 487, 2.6336, 1, 2.63368, 999, 487, 1.92371, 1, 1.92336, 999, 487, 5000.1, 0, 4999.94, 999, 487, 5000.12, 0, 4999.93, 999, 487, 0.142977, 1, 0.142879, 999, 487, 11.7902, 1, 2.612, 999
488, 5000.02, 0, 4999.91, 999, 488, 5000.09, 0, 4999.91, 999, 488, 5000.03, 0, 4999.91, 999, 488, 5000.07, 0, 4983.22, 999, 488, 5000.03, 0, 4999.82, 999, 488, 5000.1, 0, 5000.02, 999, 488, 5000.09, 0, 4999.91, 999, 488, 40000.3, 0, 5011.53, 999, 488, 5000.09, 0, 5000.02, 999, 488, 23598.0, 0, 2966.93, 999, 488, 39972.5, 0, 5000.02, 999, 488, 4998.69, 0, 4998.52, 999, 488, 5000.1, 0, 5000.02, 999, 488, 5000.12, 0, 5000.14, 999, 488, 5000.11, 0, 4999.93, 999, 488, 5000.09, 0, 5000.01, 999, 488, 17535.1, 0, 2500.42, 999
489, 5000.1, 0, 4999.91, 999, 489, 5000.06, 0, 4999.91, 999, 489, 5000.05, 0, 4999.91, 999, 489, 5000.11, 0, 4980.67, 999, 489, 5000.03, 0, 4999.92, 999, 489, 5000.07, 0, 5000.02, 999, 489, 5000.06, 0, 4999.91, 999, 489, 40000.7, 0, 5008.62, 999, 489, 5000.08, 0, 5000.02, 999, 489, 35402.4, 0, 5004.84, 999, 489, 39972.1, 0, 5000.02, 999, 489, 4998.4, 0, 4998.25, 999, 489, 5000.06, 0, 4999.93, 999, 489, 5000.15, 0, 5000.05, 999, 489, 5000.09, 0, 4999.94, 999, 489, 5000.09, 0, 4999.91, 999, 489, 34063.8, 0, 5100.16, 999
490, 51.0872, 1, 51.087, 999, 490, 1.16182, 1, 1.1615, 999, 490, 87.2327, 1, 87.2308, 999, 490, 7.01893, 1, 7.10164, 999, 490, 29.3195, 1, 29.3193, 999, 490, 15.9656, 1, 15.9708, 999, 490, 33.7119, 1, 33.713, 999, 490, 0.596908, 1, 0.089242, 999, 490, 406.13, 1, 406.237, 999, 490, 37.8432, 1, 7.92566, 999, 490, 317.092, 1, 39.6802, 999, 490, 22.6995, 1, 22.7007, 999, 490, 10.8903, 1, 10.8913, 999, 490, 5000.08, 0, 4999.93, 999, 490, 5000.05, 0, 4999.92, 999, 490, 4.97024, 1, 4.97137, 999, 490, 85.4551, 1, 12.3265, 999
491, 5000.1, 0, 4999.91, 999, 491, 5000.04, 0, 4999.91, 999, 491, 5000.05, 0, 4999.91, 999, 491, 5000.07, 0, 4981.57, 999, 491, 5000.11, 0, 5000.02, 999, 491, 5000.04, 0, 4999.92, 999, 491, 5000.07, 0, 4999.91, 999, 491, 40000.2, 0, 5011.03, 999, 491, 4999.73, 0, 5000.02, 999, 491, 34727.9, 0, 4910.46, 999, 491, 39971.4, 0, 5000.02, 999, 491, 4998.4, 0, 4998.24, 999, 491, 5000.1, 0, 4999.94, 999, 491, 5000.1, 0, 4999.95, 999, 491, 5000.07, 0, 4999.94, 999, 491, 5000.06, 0, 4999.91, 999, 491, 40000.9, 0, 5018.56, 999
492, 5000.04, 0, 4999.81, 999, 492, 5000.05, 0, 4999.91, 999, 492, 5000.06, 0, 4999.91, 999, 492, 5000.02, 0, 4982.2, 999, 492, 5000.03, 0, 4999.93, 999, 492, 5000.08, 0, 4999.92, 999, 492, 5000.06, 0, 4999.91, 999, 492, 40000.8, 0, 5007.12, 999, 492, 5000.01, 0, 5000.02, 999, 492, 27660.4, 0, 4293.44, 999, 492, 35261.0, 2, 4410.77, 999, 492, 4998.61, 0, 4998.47, 999, 492, 5000.04, 0, 4999.92, 999, 492, 4823.67, 2, 4823.52, 999, 492, 4321.31, 2, 4321.18, 999, 492, 5000.03, 0, 4999.91, 999, 492, 35910.0, 2, 4508.97, 999
493, 0.006998, 1, 0.00805611, 999, 493, 0.007998, 1, 0.00915493, 999, 493, 0.029994, 1, 0.030694, 999, 493, 0.580911, 1, 0.848728, 999, 493, 0.017996, 1, 0.0183641, 999, 493, 0.012997, 1, 0.0185339, 999, 493, 0.06099, 1, 0.0599491, 999, 493, 0.12298, 1, 0.0232249, 999, 493, 23.7804, 1, 23.8106, 999, 493, 194.725, 0, 97.3952, 999, 493, 0.878865, 1, 0.131169, 999, 493, 0.037994, 1, 0.038327, 999, 493, 5000.03, 0, 4999.91, 999, 493, 76.7303, 1, 76.7291, 999, 493, 85.194, 1, 85.1932, 999, 493, 0.007998, 1, 0.00959711, 999, 493, 386.416, 0, 97.1652, 999
494, 0.010997, 1, 0.0114009, 999, 494, 0.113981, 1, 0.113928, 999, 494, 0.010997, 1, 0.010481, 999, 494, 0.528919, 1, 0.646026, 999, 494, 0.036994, 1, 0.0377991, 999, 494, 0.051991, 1, 0.051385, 999, 494, 0.046992, 1, 0.045951, 999, 494, 0.261959, 1, 0.0456119, 999, 494, 31.4802, 1, 31.5477, 999, 494, 270.308, 0, 67.419, 999, 494, 0.147977, 1, 0.0526769, 999, 494, 0.065989, 1, 0.066511, 999, 494, 0.739886, 1, 0.743107, 999, 494, 42.5025, 1, 42.5033, 999, 494, 44.1533, 1, 44.1543, 999, 494, 0.014997, 1, 0.0163371, 999, 494, 1.55876, 0, 0.913573, 999
495, 5000.02, 0, 4999.91, 999, 495, 5000.09, 0, 5000.01, 999, 495, 5000.06, 0, 4999.91, 999, 495, 100.873, 2, 100.785, 999, 495, 5000.04, 0, 4999.92, 999, 495, 5000.06, 0, 4999.92, 999, 495, 25.0392, 2, 25.0411, 999, 495, 20448.5, 0, 2844.05, 999, 495, 46.24, 2, 46.3535, 999, 495, 5.01324, 2, 1.51739, 999, 495, 5.49916, 2, 0.693709, 999, 495, 38.8321, 2, 38.8412, 999, 495, 27.6308, 2, 27.6317, 999, 495, 0.677896, 2, 0.678095, 999, 495, 0.747886, 2, 0.748288, 999, 495, 5000.03, 0, 4999.91, 999, 495, 5.54016, 2, 1.65458, 999
496, 5.61415, 1, 5.61544, 999, 496, 5.52016, 1, 5.52119, 999, 496, 9.8585, 1, 9.85952, 999, 496, 14.0139, 1, 14.058, 999, 496, 5.20321, 1, 5.20264, 999, 496, 33.4279, 1, 33.427, 999, 496, 12.2391, 1, 12.2425, 999, 496, 8.69668, 1, 1.09774, 999, 496, 242.33, 1, 242.467, 999, 496, 25.9751, 1, 5.09438, 999, 496, 63.03, 1, 7.93805, 999, 496, 17.5643, 1, 17.5641, 999, 496, 29.4575, 1, 29.4579, 999, 496, 67.0828, 1, 67.0817, 999, 496, 66.9048, 1, 66.9054, 999, 496, 1.86572, 1, 1.86664, 999, 496, 9.52555, 1, 2.17839, 999
497, 6.71098, 1, 6.71102, 999, 497, 6.51901, 1, 6.51978, 999, 497, 1.44678, 1, 1.44765, 999, 497, 2.50962, 1, 2.59328, 999, 497, 14.3878, 1, 14.3883, 999, 497, 5.04123, 1, 5.04623, 999, 497, 3.45847, 1, 3.45835, 999, 497, 2.79357, 1, 0.360308, 999, 497, 290.02, 1, 290.139, 999, 497, 6.00309, 1, 1.57804, 999, 497, 29.1016, 1, 3.65048, 999, 497, 0.740887, 1, 0.744699, 999, 497, 1.01684, 1, 1.01951, 999, 497, 166.926, 1, 166.923, 999, 497, 152.527, 1, 152.524, 999, 497, 0.777881, 1, 0.778803, 999, 497, 7.8608, 1, 1.87375, 999
498, 0.006998, 1, 0.00896108, 999, 498, 0.004998, 1, 0.00596299, 999, 498, 0.009998, 1, 0.0100169, 999, 498, 0.52092, 1, 0.992103, 999, 498, 0.007998, 1, 0.0177209, 999, 498, 0.004998, 1, 0.0193841, 999, 498, 0.010997, 1, 0.013517, 999, 498, 0.263959, 1, 0.04306, 999, 498, 23.7544, 1, 23.7773, 999, 498, 0.877866, 0, 0.821138, 999, 498, 0.029995, 1, 0.0102051, 999, 498, 0.010997, 1, 0.011239, 999, 498, 0.78788, 1, 0.78945, 999, 498, 0.013997, 1, 0.0158059, 999, 498, 0.015997, 1, 0.0187599, 999, 498, 0.004999, 1, 0.00595997, 999, 498, 0.924858, 0, 0.935838, 999
499, 4999.98, 0, 5000.01, 999, 499, 5000.05, 0, 4999.91, 999, 499, 5000.06, 0, 4999.91, 999, 499, 133.388, 2, 132.911, 999, 499, 5000.04, 0, 4999.92, 999, 499, 5000.1, 0, 4999.92, 999, 499, 3476.6, 2, 3476.51, 999, 499, 21005.5, 0, 2927.53, 999, 499, 189.24, 2, 189.357, 999, 499, 253.956, 2, 32.4125, 999, 499, 246.444, 2, 30.8336, 999, 499, 120.201, 2, 120.203, 999, 499, 176.667, 2, 176.667, 999, 499, 30.4254, 2, 30.429, 999, 499, 33.9838, 2, 33.9843, 999, 499, 5000.1, 0, 4999.91, 999, 499, 262.618, 2, 33.4978, 999
500, 5000.04, 0, 4999.81, 999, 500, 5000.09, 0, 5000.01, 999, 500, 5000.05, 0, 4999.91, 999, 500, 254.082, 2, 253.357, 999, 500, 5000.11, 0, 5000.02, 999, 500, 5000.1, 0, 5000.02, 999, 500, 5000.01, 0, 4999.91, 999, 500, 21353.9, 0, 3093.62, 999, 500, 4999.98, 0, 5000.02, 999, 500, 1225.69, 2, 154.943, 999, 500, 1229.6, 2, 153.917, 999, 500, 332.37, 2, 332.376, 999, 500, 542.41, 2, 542.411, 999, 500, 152.069, 2, 152.066, 999, 500, 167.002, 2, 167.011, 999, 500, 5000.07, 0, 4999.91, 999, 500, 1131.43, 2, 155.578, 999
501, 5000.1, 0, 5000.01, 999, 501, 4999.18, 0, 5000.01, 999, 501, 5000.08, 0, 5000.01, 999, 501, 109.822, 2, 109.588, 999, 501, 5000.04, 0, 4999.92, 999, 501, 5000.1, 0, 5000.02, 999, 501, 313.94, 2, 313.943, 999, 501, 40000.7, 0, 5009.93, 999, 501, 171.53, 2, 171.667, 999, 501, 61.7516, 2, 11.8709, 999, 501, 67.86, 2, 8.53552, 999, 501, 151.251, 2, 151.252, 999, 501, 51.6072, 2, 51.6067, 999, 501, 8.50571, 2, 8.50548, 999, 501, 8.85065, 2, 8.85077, 999, 501, 5000.03, 0, 4999.91, 999, 501, 60.4518, 2, 11.5999, 999
502, 5000.04, 0, 5000.01, 999, 502, 5000.09, 0, 4999.91, 999, 502, 5000.09, 0, 4999.91, 999, 502, 4705.81, 0, 4688.35, 999, 502, 5000.07, 0, 4999.92, 999, 502, 5000.07, 0, 4999.92, 999, 502, 5000.06, 0, 4999.91, 999, 502, 40000.5, 0, 5009.32, 999, 502, 5000.07, 0, 5000.02, 999, 502, 17934.1, 0, 3178.02, 999, 502, 39971.0, 0, 5000.02, 999, 502, 4998.69, 0, 4998.54, 999, 502, 5000.05, 0, 4999.92, 999, 502, 5000.12, 0, 5000.04, 999, 502, 5000.05, 0, 4999.93, 999, 502, 5000.05, 0, 4999.91, 999, 502, 21842.0, 0, 3117.53, 999
503, 5000.06, 0, 4999.91, 999, 503, 5000.06, 0, 4999.91, 999, 503, 5000.03, 0, 4999.91, 999, 503, 419.344, 2, 417.849, 999, 503, 5000.12, 0, 5000.22, 999, 503, 5000.04, 0, 4999.92, 999, 503, 5000.1, 0, 5000.01, 999, 503, 40000.3, 0, 5009.22, 999, 503, 754.03, 2, 754.174, 999, 503, 2546.85, 2, 319.891, 999, 503, 2524.16, 2, 315.743, 999, 503, 4998.35, 0, 4998.2, 999, 503, 344.091, 2, 344.089, 999, 503, 313.313, 2, 313.31, 999, 503, 324.476, 2, 324.467, 999, 503, 5000.05, 0, 4999.91, 999, 503, 2300.23, 2, 320.631, 999
504, 0.011998, 1, 0.011978, 999, 504, 0.052991, 1, 0.0527, 999, 504, 0.005998, 1, 0.00622505, 999, 504, 0.576911, 1, 0.652295, 999, 504, 0.022996, 1, 0.0282121, 999, 504, 0.050991, 1, 0.051022, 999, 504, 0.037993, 1, 0.0364811, 999, 504, 0.202969, 1, 0.0327901, 999, 504, 50.2745, 1, 29.4406, 999, 504, 1.35679, 1, 0.813854, 999, 504, 0.137978, 1, 0.0383391, 999, 504, 0.014997, 1, 0.0155961, 999, 504, 0.674897, 1, 0.677278, 999, 504, 2.58061, 1, 2.58117, 999, 504, 2.69159, 1, 2.69188, 999, 504, 0.007998, 1, 0.00783292, 999, 504, 9.04762, 0, 3.4587, 999
505, 0.017997, 1, 0.018661, 999, 505, 0.009998, 1, 0.0117649, 999, 505, 0.008998, 1, 0.00967399, 999, 505, 0.572912, 1, 0.663574, 999, 505, 0.017996, 1, 0.0190799, 999, 505, 0.012998, 1, 0.0152071, 999, 505, 0.927858, 1, 0.93259, 999, 505, 0.45893, 1, 0.073587, 999, 505, 23.7884, 1, 23.8773, 999, 505, 87.2507, 0, 86.6372, 999, 505, 0.049991, 1, 0.0282001, 999, 505, 0.011998, 1, 0.013923, 999, 505, 1.09783, 1, 1.09803, 999, 505, 93.7288, 1, 93.7499, 999, 505, 94.8816, 1, 94.8783, 999, 505, 0.045993, 1, 0.0464131, 999, 505, 344.707, 0, 87.0402, 999
506, 0.349945, 1, 0.35036, 999, 506, 0.684895, 1, 0.685817, 999, 506, 0.018996, 1, 0.018654, 999, 506, 0.737887, 1, 0.822632, 999, 506, 0.431934, 1, 0.43217, 999, 506, 0.456929, 1, 0.458442, 999, 506, 2.73958, 1, 2.74009, 999, 506, 0.291954, 1, 0.0479761, 999, 506, 35.54, 1, 35.6288, 999, 506, 22.9795, 0, 10.8267, 999, 506, 2.77458, 1, 0.697471, 999, 506, 0.048992, 1, 0.0497311, 999, 506, 0.940856, 1, 0.941495, 999, 506, 9.56454, 1, 9.56544, 999, 506, 9.72752, 1, 9.72787, 999, 506, 0.228965, 1, 0.230693, 999, 506, 23.4824, 0, 11.2595, 999
507, 5000.06, 0, 4999.91, 999, 507, 5000.03, 0, 4999.91, 999, 507, 5000.06, 0, 4999.91, 999, 507, 5000.07, 0, 4984.67, 999, 507, 5000.03, 0, 4999.92, 999, 507, 5000.07, 0, 4999.92, 999, 507, 4999.96, 0, 5000.02, 999, 507, 22041.2, 0, 3256.83, 999, 507, 5000.08, 0, 5000.02, 999, 507, 39838.1, 0, 4998.94, 999, 507, 39971.4, 0, 5000.02, 999, 507, 4998.56, 0, 4998.42, 999, 507, 5000.07, 0, 4999.94, 999, 507, 5000.06, 0, 4999.95, 999, 507, 5000.13, 0, 4999.93, 999, 507, 5000.02, 0, 4999.91, 999, 507, 40000.7, 0, 5018.27, 999
508, 0.829872, 1, 0.829907, 999, 508, 1.23081, 1, 1.23098, 999, 508, 0.685894, 1, 0.701504, 999, 508, 1.60076, 1, 1.85386, 999, 508, 1.11183, 1, 1.11283, 999, 508, 1.22981, 1, 1.23067, 999, 508, 1.83072, 1, 1.83061, 999, 508, 2.34364, 1, 0.303399, 999, 508, 35.22, 1, 35.3103, 999, 508, 8.98963, 1, 2.03493, 999, 508, 3.49047, 1, 0.44514, 999, 508, 2.78357, 1, 2.78591, 999, 508, 1.18982, 1, 1.18998, 999, 508, 5000.11, 0, 4999.95, 999, 508, 5000.05, 0, 4999.95, 999, 508, 0.568913, 1, 0.569676, 999, 508, 2.77858, 1, 1.28953, 999
509, 5000.02, 0, 4999.91, 999, 509, 5000.05, 0, 4999.91, 999, 509, 5000.03, 0, 4999.91, 999, 509, 654.375, 2, 651.791, 999, 509, 5000.09, 0, 5000.02, 999, 509, 5000.07, 0, 4999.92, 999, 509, 5000.02, 0, 4999.91, 999, 509, 21348.3, 0, 2921.42, 999, 509, 5000.02, 0, 5000.02, 999, 509, 2775.9, 2, 485.584, 999, 509, 3609.4, 2, 451.488, 999, 509, 756.655, 2, 756.645, 999, 509, 2176.21, 2, 2176.16, 999, 509, 444.867, 2, 444.853, 999, 509, 492.912, 2, 492.897, 999, 509, 5000.08, 0, 5000.01, 999, 509, 3597.57, 2, 451.272, 999
